"1","25","20","0","0","22","45"
"2","22","20","20","0","28","45"
"3","22","20","49","0","30","45"
"4","20","20","79","0","35","45"
"5","20","20","114","0","35","45"
"6","23","20","154","0","35","45"
"7","22","20","189","0","35","45"
"8","22","20","224","0","32","45"
"9","21","20","256","0","31","45"
"10","21","20","288","0","29","45"
"11","21","20","321","0","31","45"
"12","21","20","353","0","31","45"
"13","21","20","384","0","31","45"
"14","21","20","417","0","31","45"
"15","21","20","449","0","31","45"
"16","21","20","481","0","31","45"
"17","21","20","511","0","31","45"
"18","21","20","543","0","31","45"
"19","21","18","575","0","31","45"
"20","20","22","607","0","31","41"
"21","32","23","651","0","15","38"
"22","31","20","686","0","14","45"
